# Results of Vasy analysis.
# The fitted slope was (m,b) (-11.952990, 407.394936) with a rchi2 of 1.110047 and a 		res. st.d. of 1.050641
# The RV and indicator dataset have an associated Pearson's r of -0.121335, 		being at 1.623666 sigma from an uncorrelated shuffled distribution.
# The single-sided Gaussian probability of such an event is 5.222359 %
#	 filename 		 RV 	 Vasy		A(G)	center(G)	FWHM(G)	cont(G)
	HARPS.2008-03-02T00:44:53.486_ccf_K5_A.fits		31.1844723281	34.4213999332		-1273511.84962	31.1844723281	6.46910778269	3064315.76906
	HARPS.2008-03-05T02:11:58.341_ccf_K5_A.fits		31.1781860024	34.3548889978		-1204109.08027	31.1781860024	6.46779895739	2899406.67087
	HARPS.2008-03-24T23:41:30.952_ccf_K5_A.fits		31.1977396417	34.8253019456		-712242.589654	31.1977396417	6.47921352649	1721846.9371
	HARPS.2008-11-05T07:19:13.318_ccf_K5_A.fits		31.1923897292	32.3939395534		-686995.429819	31.1923897292	6.5174358349	1670703.10351
	HARPS.2008-11-06T05:53:34.317_ccf_K5_A.fits		31.1885259236	32.7311144906		-455342.811285	31.1885259236	6.52255285702	1110532.16089
	HARPS.2008-11-07T05:57:11.285_ccf_K5_A.fits		31.185538909	33.4169800358		-805955.437731	31.185538909	6.51492224548	1952614.14519
	HARPS.2008-11-08T05:46:34.506_ccf_K5_A.fits		31.1770190611	34.0893196628		-1111435.31027	31.1770190611	6.50059562071	2690369.3872
	HARPS.2008-11-09T05:41:08.893_ccf_K5_A.fits		31.1793228095	33.405257139		-683223.530265	31.1793228095	6.51553311234	1656450.48003
	HARPS.2008-11-10T05:47:16.030_ccf_K5_A.fits		31.1857754692	34.1721215044		-511989.249823	31.1857754692	6.5087680936	1243097.09266
	HARPS.2008-11-19T07:34:47.434_ccf_K5_A.fits		31.1917488075	34.0740014394		-1194199.40709	31.1917488075	6.51772528907	2889211.71906
	HARPS.2008-11-20T06:56:17.365_ccf_K5_A.fits		31.1961248913	35.8064318507		-706296.019947	31.1961248913	6.52290691621	1709933.15524
