# Wrap-up of analysis.
#	 filename 		 BJD 		 RV 		BIS		BIS-		BIS+		biGauss		Vasy		Vspan		FWHM		
	HARPS.2008-03-02T00:44:53.486_ccf_K5_A.fits		2454527.5438786000		31.1844723281		0.0264711439344		0.0083446492378		0.0445969921644		-0.0311781128381		34.4213999332		0.0181341145698		6.46910778269
	HARPS.2008-03-05T02:11:58.341_ccf_K5_A.fits		2454530.6043179501		31.1781860024		0.0304899725011		0.0117184985132		0.0479967677241		-0.0348068869103		34.3548889978		0.02135099151		6.46779895739
	HARPS.2008-03-24T23:41:30.952_ccf_K5_A.fits		2454550.5034815599		31.1977396417		0.0191373863803		0.00312428035651		0.0385120926687		-0.0257143402665		34.8253019456		0.0100005868484		6.47921352649
	HARPS.2008-11-05T07:19:13.318_ccf_K5_A.fits		2454775.8191183801		31.1923897292		0.0420022521294		0.0252611879047		0.060529331718		-0.0491395790574		32.3939395534		0.0317550438492		6.5174358349
	HARPS.2008-11-06T05:53:34.317_ccf_K5_A.fits		2454776.7584501798		31.1885259236		0.0371803063383		0.0133665401102		0.0654693616397		-0.0453185677869		32.7311144906		0.0221322144094		6.52255285702
	HARPS.2008-11-07T05:57:11.285_ccf_K5_A.fits		2454777.7616749802		31.185538909		0.0403220000689		0.024684970034		0.0580175994894		-0.0450034430976		33.4169800358		0.0297977124361		6.51492224548
	HARPS.2008-11-08T05:46:34.506_ccf_K5_A.fits		2454778.7545856200		31.1770190611		0.0270040096515		0.0122599953051		0.0423854667234		-0.0343659118919		34.0893196628		0.0216268933479		6.50059562071
	HARPS.2008-11-09T05:41:08.893_ccf_K5_A.fits		2454779.7506784899		31.1793228095		0.0324873794775		0.0078405431065		0.0608312075381		-0.0384527131238		33.405257139		0.0225298112694		6.51553311234
	HARPS.2008-11-10T05:47:16.030_ccf_K5_A.fits		2454780.7547918698		31.1857754692		0.0325219437369		0.0266767442629		0.0387501407853		-0.035776853149		34.1721215044		0.0233043855602		6.5087680936
	HARPS.2008-11-19T07:34:47.434_ccf_K5_A.fits		2454789.8298715199		31.1917488075		0.0304917602374		0.016052405971		0.0484475656778		-0.0344156091114		34.0740014394		0.0203438845682		6.51772528907
	HARPS.2008-11-20T06:56:17.365_ccf_K5_A.fits		2454790.8029887201		31.1961248913		0.017000937192		-0.00567608234818		0.0408103885643		-0.0228180154596		35.8064318507		0.011105176089		6.52290691621
	HARPS.2008-11-21T07:06:30.000_ccf_K5_A.fits		2454791.8109912402		31.2034935901		0.0251590919108		0.00996718889086		0.0438555683793		-0.0278776110647		34.2173976455		0.0146842965069		6.52985860147
	HARPS.2008-11-22T07:06:11.615_ccf_K5_A.fits		2454792.8099874002		31.1964486447		0.028418631921		0.00802728600996		0.0515185738652		-0.0373410806351		33.6987033401		0.0218282558157		6.54232987087
	HARPS.2008-11-23T07:31:02.751_ccf_K5_A.fits		2454793.8277334799		31.1914416534		0.0295162814469		0.0125730917777		0.0508474896944		-0.0371967296412		33.8085352065		0.0208235241605		6.54383675051
	HARPS.2008-11-24T06:51:37.116_ccf_K5_A.fits		2454794.8006261601		31.1945795335		0.0368098750252		0.0128419778039		0.0629462019822		-0.0457991661583		33.0337028051		0.0247018964965		6.54704427814
	HARPS.2008-11-25T07:03:56.800_ccf_K5_A.fits		2454795.8090289598		31.1877392739		0.0260532139991		0.00510481394962		0.0487033078144		-0.0368801261095		33.7698069743		0.0179690972388		6.54442548832
	HARPS.2008-11-26T07:43:07.018_ccf_K5_A.fits		2454796.8364940402		31.1800217932		0.0250488291545		0.00581304495428		0.0498058192573		-0.0337416112476		34.2788234917		0.0171902696251		6.53783339474
	HARPS.2008-11-27T06:55:41.686_ccf_K5_A.fits		2454797.8034105101		31.1827263236		0.0350171892851		0.0207941319451		0.0529559732875		-0.0405905451593		33.3154446927		0.0244338118237		6.53339338612
	HARPS.2008-11-28T06:59:29.181_ccf_K5_A.fits		2454798.8060915601		31.1948754807		0.0430876054517		0.0190200966976		0.0661750091934		-0.0477680670808		32.9223389201		0.0279401825244		6.52897809583
	HARPS.2008-11-29T06:16:53.509_ccf_K5_A.fits		2454799.7769872402		31.1971903509		0.0317108328328		0.0100625230898		0.059580453599		-0.0430601616002		33.0904405698		0.0216712467355		6.51865706847
	HARPS.2008-11-29T08:24:09.686_ccf_K5_A.fits		2454799.8645380498		31.1984297341		0.0336665001737		0.0161691877861		0.0518224721747		-0.0416980843099		34.6087289908		0.0269976685572		6.49142955787
	HARPS.2008-11-30T05:52:15.080_ccf_K5_A.fits		2454800.7590859402		31.1920997263		0.0397490810422		0.0125254024167		0.0717544297514		-0.0462298080144		33.1271617092		0.0266002710179		6.49966381426
	HARPS.2008-11-30T07:57:19.639_ccf_K5_A.fits		2454800.8461620798		31.1899104347		0.0414072496844		0.0235505346096		0.0626952210752		-0.0491821577315		32.4699405202		0.0316614646324		6.51333155756
	HARPS.2008-12-01T05:42:52.101_ccf_K5_A.fits		2454801.7530357800		31.1866296566		0.0370912494607		0.0179310473701		0.0582288725711		-0.0432205049934		33.2829654862		0.0258774445717		6.50059074152
	HARPS.2008-12-01T07:47:52.600_ccf_K5_A.fits		2454801.8396488102		31.1886454341		0.041114750824		0.0222739353558		0.0612913721071		-0.0450207436924		32.5110287244		0.0279343842925		6.50427692578
	HARPS.2008-12-02T05:36:05.519_ccf_K5_A.fits		2454802.7483847998		31.1891451696		0.0253650186952		0.0165110022967		0.0343939312642		-0.0301682555577		35.239178375		0.0201341665024		6.49633563768
