# Results of BIS+ analysis.
# The fitted slope was (m,b) (1.633944, 88.598724) with a rchi2 of 0.000049 and a 		res. st.d. of 0.006981
# The RV and indicator dataset have an associated Pearson's r of 0.817158, 		being at 35.086324 sigma from an uncorrelated shuffled distribution.
# The single-sided Gaussian probability of such an event is 0.000000 %
#	 filename 		 RV 	 BIS+		A(G)	center(G)	FWHM(G)	cont(G)
	HARPS.2003-06-07T09:26:55.312_ccf_K5_A.fits		-54.2175992784	0.0109269614535		-10588061.2663	-54.2175992784	6.07734134916	23204466.9387
	HARPS.2003-06-14T09:13:44.107_ccf_K5_A.fits		-54.2287553449	0.0110180254356		-8152231.8267	-54.2287553449	6.07145531336	17859439.1633
	HARPS.2003-06-19T06:49:07.660_ccf_K5_A.fits		-54.2241016108	0.00754108087979		-7726216.03667	-54.2241016108	6.06628418793	16897636.213
	HARPS.2003-06-19T06:53:59.782_ccf_K5_A.fits		-54.2261167343	0.00559685765123		-10331102.2173	-54.2261167343	6.06475052569	22597817.0779
	HARPS.2003-06-19T06:58:03.805_ccf_K5_A.fits		-54.2250579568	0.00420601575585		-12093304.2452	-54.2250579568	6.06343185774	26456029.5581
	HARPS.2003-06-19T07:01:37.867_ccf_K5_A.fits		-54.2239820628	0.00798049392262		-1563545.32138	-54.2239820628	6.0606016072	3411676.77362
	HARPS.2003-06-19T07:03:46.439_ccf_K5_A.fits		-54.2240021993	0.0142842582941		-1159321.1901	-54.2240021993	6.07110377499	2532588.01195
	HARPS.2003-06-19T07:05:40.091_ccf_K5_A.fits		-54.2248975032	0.00661329245727		-1299683.08434	-54.2248975032	6.06653344284	2833542.03843
	HARPS.2003-09-18T00:24:01.160_ccf_K5_A.fits		-54.2228313361	0.0102079769937		-14195680.9716	-54.2228313361	6.06172707362	31051209.6877
	HARPS.2003-09-19T00:59:12.110_ccf_K5_A.fits		-54.2283122376	-0.00650477441665		-2513656.48649	-54.2283122376	6.06211113367	5495358.12447
	HARPS.2003-09-19T01:19:52.865_ccf_K5_A.fits		-54.2320220738	-0.0125552479454		-7702628.26185	-54.2320220738	6.06053337939	16847473.2381
	HARPS.2003-09-20T00:11:39.495_ccf_K5_A.fits		-54.2215449965	0.00981753176449		-7834287.0699	-54.2215449965	6.06844030279	17143313.3385
	HARPS.2003-09-21T01:58:53.741_ccf_K5_A.fits		-54.2236855201	0.00563488743169		-15020590.2594	-54.2236855201	6.06531190022	32855912.1136
	HARPS.2003-09-22T01:19:06.050_ccf_K5_A.fits		-54.2219695071	0.00747064644396		-12743786.5692	-54.2219695071	6.06617540673	27897442.7521
	HARPS.2003-09-23T02:20:19.640_ccf_K5_A.fits		-54.2219951526	0.0109440340838		-9154003.42152	-54.2219951526	6.06996743895	20053604.3353
	HARPS.2003-09-24T00:51:52.106_ccf_K5_A.fits		-54.2215445242	0.00797395634243		-10585792.5718	-54.2215445242	6.07257829453	23189937.1755
	HARPS.2003-09-25T00:02:26.721_ccf_K5_A.fits		-54.2179750868	0.0165343044504		-6193998.47063	-54.2179750868	6.07526356469	13573698.996
	HARPS.2003-11-01T23:50:09.750_ccf_K5_A.fits		-54.2224174763	0.00726139386283		-25602522.5862	-54.2224174763	6.06794879908	56021989.7492
	HARPS.2003-11-05T00:02:21.237_ccf_K5_A.fits		-54.2167177522	0.00813329516659		-2441876.58298	-54.2167177522	6.07291221216	5344568.50381
	HARPS.2004-05-21T08:26:13.207_ccf_K5_A.fits		-54.2250223299	0.0125429979731		-7653744.12671	-54.2250223299	6.07448566194	16773149.7385
	HARPS.2004-05-28T10:09:23.945_ccf_K5_A.fits		-54.2214940271	0.00761566086057		-17833715.3353	-54.2214940271	6.0813220984	39057721.998
	HARPS.2004-09-15T00:18:59.400_ccf_K5_A.fits		-54.2285723589	-0.0425997029021		-9958422.0677	-54.2285723589	6.40581376244	24382154.4669
	HARPS.2004-09-15T00:24:30.690_ccf_K5_A.fits		-54.2304121236	-0.0361916126702		-7715984.18786	-54.2304121236	6.39609473768	18908858.6949
	HARPS.2004-09-15T00:30:01.809_ccf_K5_A.fits		-54.2281496188	-0.0432248563026		-10080124.2745	-54.2281496188	6.40946571149	24759334.4986
	HARPS.2004-09-25T01:08:28.577_ccf_K5_A.fits		-54.2274221781	0.00906847908733		-36380013.5695	-54.2274221781	6.06975376221	79520604.784
	HARPS.2004-09-25T01:13:59.046_ccf_K5_A.fits		-54.2269937969	0.00969335051499		-35888307.4868	-54.2269937969	6.06835109861	78416381.7876
	HARPS.2004-09-25T01:19:30.275_ccf_K5_A.fits		-54.2277148558	0.01010709498		-33095414.0335	-54.2277148558	6.06900533276	72350518.1398
	HARPS.2004-10-12T01:00:12.544_ccf_K5_A.fits		-54.2228800318	0.0176721451481		-2808651.78041	-54.2228800318	6.08252087535	6149733.77229
	HARPS.2004-10-12T01:01:43.753_ccf_K5_A.fits		-54.2223636795	0.0101186772259		-3400794.28016	-54.2223636795	6.07850745423	7448247.47739
	HARPS.2004-10-12T01:03:14.062_ccf_K5_A.fits		-54.2224774409	0.00716829127693		-1915674.04293	-54.2224774409	6.08700711664	4192315.29615
	HARPS.2004-10-12T01:04:44.591_ccf_K5_A.fits		-54.2235947285	0.00943467189565		-2645181.88351	-54.2235947285	6.0853476005	5790786.47682
	HARPS.2004-10-12T01:06:15.570_ccf_K5_A.fits		-54.2235244978	0.0128688573056		-2636717.44094	-54.2235244978	6.08608556902	5774044.10752
	HARPS.2004-10-12T01:07:46.079_ccf_K5_A.fits		-54.2228423953	0.0152163095564		-3192139.59575	-54.2228423953	6.08524071138	6993903.61991
	HARPS.2004-10-12T01:09:17.387_ccf_K5_A.fits		-54.223115482	0.00928529971151		-2680577.41349	-54.223115482	6.08223815577	5868923.93447
	HARPS.2004-10-12T01:10:48.237_ccf_K5_A.fits		-54.2243587671	0.0165539870285		-3334365.55667	-54.2243587671	6.07865741075	7302411.02744
	HARPS.2004-10-12T01:12:19.646_ccf_K5_A.fits		-54.2232648374	0.0147370000535		-2348442.04101	-54.2232648374	6.08494645182	5141771.40734
	HARPS.2004-10-12T01:13:50.284_ccf_K5_A.fits		-54.2219320257	0.00633684277063		-2636079.6729	-54.2219320257	6.08491620886	5772395.69269
	HARPS.2004-10-13T00:03:10.731_ccf_K5_A.fits		-54.2263978115	0.00854843318452		-3239239.66285	-54.2263978115	6.0813367719	7102028.78365
	HARPS.2004-10-13T00:04:42.639_ccf_K5_A.fits		-54.2220106892	0.0105004094987		-3561040.58757	-54.2220106892	6.08072756056	7812238.76929
	HARPS.2004-10-13T00:06:14.318_ccf_K5_A.fits		-54.2247604306	0.0114458902047		-3580248.64202	-54.2247604306	6.08252456188	7861015.97237
	HARPS.2004-10-13T00:07:46.277_ccf_K5_A.fits		-54.2223866643	0.0158984873919		-3569243.0016	-54.2223866643	6.08418457588	7835518.79214
	HARPS.2004-10-13T00:09:17.386_ccf_K5_A.fits		-54.2229161377	0.0112123015768		-4019840.75844	-54.2229161377	6.08324414264	8824236.79369
	HARPS.2004-10-13T00:10:49.245_ccf_K5_A.fits		-54.2234965833	0.0128460855351		-4422133.65328	-54.2234965833	6.08343708234	9706214.36477
	HARPS.2004-10-13T00:12:19.924_ccf_K5_A.fits		-54.2244052906	0.0127695786808		-3940288.12679	-54.2244052906	6.08268090771	8644250.33366
	HARPS.2004-10-13T00:13:52.063_ccf_K5_A.fits		-54.2229865527	0.00911874439266		-3604331.92308	-54.2229865527	6.08362517542	7911692.1842
	HARPS.2004-12-02T00:06:48.081_ccf_K5_A.fits		-54.2228377053	0.0138918104547		-16733341.1996	-54.2228377053	6.08423167764	36801943.6222
	HARPS.2004-12-02T00:11:49.290_ccf_K5_A.fits		-54.2249683046	0.0126135577358		-20319843.3033	-54.2249683046	6.08878642244	44675165.7049
	HARPS.2004-12-02T00:16:50.760_ccf_K5_A.fits		-54.2251996652	0.0134558896702		-20214225.3024	-54.2251996652	6.08988657579	44434745.6348
	HARPS.2004-12-04T00:11:15.049_ccf_K5_A.fits		-54.224700784	0.0173196242161		-18926317.5704	-54.224700784	6.09488744356	41682395.096
	HARPS.2004-12-04T00:16:15.918_ccf_K5_A.fits		-54.2246040907	0.0155421063886		-21115348.7581	-54.2246040907	6.09432606467	46468361.7937
	HARPS.2004-12-04T00:21:18.778_ccf_K5_A.fits		-54.2248542231	0.0163934844729		-21286159.0085	-54.2248542231	6.09629312812	46845427.2591
	HARPS.2004-12-05T00:14:50.949_ccf_K5_A.fits		-54.2242461329	0.0146464782852		-29275184.7004	-54.2242461329	6.09910133649	64073429.9233
	HARPS.2004-12-05T00:19:52.149_ccf_K5_A.fits		-54.2247620358	0.0162987909413		-26884638.2667	-54.2247620358	6.09928771995	58856034.4387
	HARPS.2004-12-05T00:24:52.899_ccf_K5_A.fits		-54.2242866039	0.0149583954772		-24794713.7645	-54.2242866039	6.09845862561	54297742.7808
	HARPS.2005-04-24T09:35:00.114_ccf_K5_A.fits		-54.224705939	0.0116629031812		-22291548.6199	-54.224705939	6.08572576951	48799462.8512
	HARPS.2005-04-24T09:40:07.894_ccf_K5_A.fits		-54.224844217	0.0129204581336		-17125051.3232	-54.224844217	6.08245567972	37507334.875
	HARPS.2005-04-24T09:45:16.743_ccf_K5_A.fits		-54.223369706	0.0129414219684		-8162257.70187	-54.223369706	6.08011975385	17894602.5944
	HARPS.2005-05-02T09:13:13.173_ccf_K5_A.fits		-54.2235432827	0.00928721523323		-35104266.1977	-54.2235432827	6.07986617506	77038059.72
	HARPS.2005-05-02T09:18:20.883_ccf_K5_A.fits		-54.2235319118	0.0113292029347		-38594376.741	-54.2235319118	6.07876798572	84687619.5851
	HARPS.2005-05-02T09:23:27.443_ccf_K5_A.fits		-54.2234680062	0.0130294737436		-38627576.7338	-54.2234680062	6.07856032326	84748030.6431
	HARPS.2007-07-16T08:19:14.994_ccf_K5_A.fits		-54.229688124	0.0148654466605		-422296.757098	-54.229688124	6.08297972255	935341.41807
	HARPS.2007-08-04T06:00:49.506_ccf_K5_A.fits		-54.2233150049	0.00528505291682		-14836353.133	-54.2233150049	6.06732859159	32525215.9914
	HARPS.2007-08-04T06:05:50.362_ccf_K5_A.fits		-54.2239823954	0.00429594791574		-15712471.751	-54.2239823954	6.06614715344	34434784.9003
	HARPS.2007-08-04T06:10:51.408_ccf_K5_A.fits		-54.224235112	0.00355579674694		-16728634.8116	-54.224235112	6.06669971624	36670258.7014
