# Wrap-up of analysis.
#	 filename 		 BJD 		 RV 		BIS		BIS-		BIS+		biGauss		Vasy		Vspan		FWHM		
	HARPS.2003-06-07T09:26:55.312_ccf_K5_A.fits		2452797.8987876000		-54.2175992784		0.00398303578098		-0.00210806740625		0.0109269614535		-0.00477948090641		-72.4056561313		0.000655927225978		6.07734134916
	HARPS.2003-06-14T09:13:44.107_ccf_K5_A.fits		2452804.8897631401		-54.2287553449		0.00524148444662		0.000412273031557		0.0110180254356		-0.0066060039355		-72.6986657125		0.00262434889658		6.07145531336
	HARPS.2003-06-19T06:49:07.660_ccf_K5_A.fits		2452809.7897466999		-54.2241016108		0.00471632293168		0.00232450745236		0.00754108087979		-0.00306248006651		-72.1623002896		0.00140396444605		6.06628418793
	HARPS.2003-06-19T06:53:59.782_ccf_K5_A.fits		2452809.7931265002		-54.2261167343		0.00177262882386		-0.00110708629358		0.00559685765123		-0.000985660341861		-71.29491137		-0.000233816266608		6.06475052569
	HARPS.2003-06-19T06:58:03.805_ccf_K5_A.fits		2452809.7959507299		-54.2250579568		0.00198685713193		0.000978113042414		0.00420601575585		-0.000691569695803		-71.3494224136		-0.000517354090526		6.06343185774
	HARPS.2003-06-19T07:01:37.867_ccf_K5_A.fits		2452809.7978258198		-54.2239820628		0.00217110650579		-0.00106489896186		0.00798049392262		-0.00328231548951		-72.6325598648		0.000892489807313		6.0606016072
	HARPS.2003-06-19T07:03:46.439_ccf_K5_A.fits		2452809.7993073799		-54.2240021993		0.00363263798342		-0.00293853946814		0.0142842582941		-0.00372739888725		-72.7833504391		-0.000206207994097		6.07110377499
	HARPS.2003-06-19T07:05:40.091_ccf_K5_A.fits		2452809.8006269000		-54.2248975032		0.00340878832596		0.000749295494472		0.00661329245727		-0.00077898089944		-71.7675909207		-8.24326049553e-06		6.06653344284
	HARPS.2003-09-18T00:24:01.160_ccf_K5_A.fits		2452900.5214003599		-54.2228313361		0.00613986191689		0.0026580160662		0.0102079769937		-0.00474794930482		-72.9627726175		0.00208565009279		6.06172707362
	HARPS.2003-09-19T00:59:12.110_ccf_K5_A.fits		2452901.5513280602		-54.2283122376		-0.0124027691538		-0.0156503157832		-0.00650477441665		0.0143030174557		-66.2811391536		-0.0155974947097		6.06211113367
	HARPS.2003-09-19T01:19:52.865_ccf_K5_A.fits		2452901.5616281400		-54.2320220738		-0.0125526528702		-0.0104258894699		-0.0125552479454		0.0144082239556		-64.6805904357		-0.013672198767		6.06053337939
	HARPS.2003-09-20T00:11:39.495_ccf_K5_A.fits		2452902.5123136998		-54.2215449965		0.00457956988007		0.00118170367727		0.00981753176449		-0.00343949273542		-72.4939227176		0.000997009724749		6.06844030279
	HARPS.2003-09-21T01:58:53.741_ccf_K5_A.fits		2452903.5897354800		-54.2236855201		0.00197410407808		2.76344842902e-05		0.00563488743169		-0.00155864579384		-71.2054877192		-0.00078464751634		6.06531190022
	HARPS.2003-09-22T01:19:06.050_ccf_K5_A.fits		2452904.5589477802		-54.2219695071		0.00324999581645		0.000277761543572		0.00747064644396		-0.00220754140935		-71.5962050868		0.000345113366194		6.06617540673
	HARPS.2003-09-23T02:20:19.640_ccf_K5_A.fits		2452905.6014053002		-54.2219951526		0.0056936368055		0.00163426736755		0.0109440340838		-0.00435088368356		-72.6437766232		0.0018674130352		6.06996743895
	HARPS.2003-09-24T00:51:52.106_ccf_K5_A.fits		2452906.5395422000		-54.2215445242		0.00423711848001		0.00178675300604		0.00797395634243		-0.00414513673685		-72.435555321		0.000579047472279		6.07257829453
	HARPS.2003-09-25T00:02:26.721_ccf_K5_A.fits		2452907.5051412401		-54.2179750868		0.00774392205829		0.00128165408363		0.0165343044504		-0.00767315699656		-74.1462400577		0.00232105740668		6.07526356469
	HARPS.2003-11-01T23:50:09.750_ccf_K5_A.fits		2452945.4936598800		-54.2224174763		0.00347490150597		0.000656240384863		0.00726139386283		-0.00345064098192		-71.9309620009		0.000462259618381		6.06794879908
	HARPS.2003-11-05T00:02:21.237_ccf_K5_A.fits		2452948.5025913501		-54.2167177522		0.00288573381278		-0.000837918129086		0.00813329516659		-0.0018088488659		-71.0474122231		0.00139465957834		6.07291221216
	HARPS.2004-05-21T08:26:13.207_ccf_K5_A.fits		2453146.8554734802		-54.2250223299		0.00596838508921		0.000862311171403		0.0125429979731		-0.00612407197016		-73.30621645		0.00280989825107		6.07448566194
	HARPS.2004-05-28T10:09:23.945_ccf_K5_A.fits		2453153.9275986101		-54.2214940271		0.00337291707173		-0.00017129712424		0.00761566086057		-0.00331067791749		-72.1938088159		0.000125569403266		6.0813220984
	HARPS.2004-09-15T00:18:59.400_ccf_K5_A.fits		2453263.5183777199		-54.2285723589		-0.0245820717697		-0.0101218423059		-0.0425997029021		0.0370394270786		-48.841536323		-0.0180098859916		6.40581376244
	HARPS.2004-09-15T00:24:30.690_ccf_K5_A.fits		2453263.5222431500		-54.2304121236		-0.0215728158746		-0.0106862065619		-0.0361916126702		0.0330468373523		-50.1177224816		-0.0161065470376		6.39609473768
	HARPS.2004-09-15T00:30:01.809_ccf_K5_A.fits		2453263.5260738698		-54.2281496188		-0.025495265698		-0.0113404061008		-0.0432248563026		0.0375519746266		-48.387107095		-0.0176176991749		6.40946571149
	HARPS.2004-09-25T01:08:28.577_ccf_K5_A.fits		2453273.5520075201		-54.2274221781		0.00482926223938		0.00185480381743		0.00906847908733		-0.00433671652936		-72.3553047021		0.00132908260144		6.06975376221
	HARPS.2004-09-25T01:13:59.046_ccf_K5_A.fits		2453273.5558034801		-54.2269937969		0.00521701971918		0.00168557471132		0.00969335051499		-0.00462528530127		-72.53455791		0.00171285694866		6.06835109861
	HARPS.2004-09-25T01:19:30.275_ccf_K5_A.fits		2453273.5595994499		-54.2277148558		0.00488138352063		0.00133831547872		0.01010709498		-0.00433932940233		-72.1381508059		0.00171438795645		6.06900533276
	HARPS.2004-10-12T01:00:12.544_ccf_K5_A.fits		2453290.5432825200		-54.2228800318		0.010403948113		0.00267041013215		0.0176721451481		-0.00966726314069		-74.8618610609		0.00470237451282		6.08252087535
	HARPS.2004-10-12T01:01:43.753_ccf_K5_A.fits		2453290.5442893598		-54.2223636795		0.00470335117505		2.26424015892e-05		0.0101186772259		-0.00390574519768		-72.8684201357		0.000802852996685		6.07850745423
	HARPS.2004-10-12T01:03:14.062_ccf_K5_A.fits		2453290.5453772200		-54.2224774409		0.00302957353723		7.63140337696e-05		0.00716829127693		-0.00353760306956		-72.113287376		0.000468084555521		6.08700711664
	HARPS.2004-10-12T01:04:44.591_ccf_K5_A.fits		2453290.5464072102		-54.2235947285		0.00728848747406		0.0044429029787		0.00943467189565		-0.00565860943405		-72.7950999258		0.00261111124536		6.0853476005
	HARPS.2004-10-12T01:06:15.570_ccf_K5_A.fits		2453290.5474719298		-54.2235244978		0.008139451901		0.00386245711286		0.0128688573056		-0.00573559756416		-73.567162758		0.00153523119887		6.08608556902
	HARPS.2004-10-12T01:07:46.079_ccf_K5_A.fits		2453290.5484903501		-54.2228423953		0.00598916686297		-0.000566988942488		0.0152163095564		-0.00575291957314		-73.0354962965		0.00129756852868		6.08524071138
	HARPS.2004-10-12T01:09:17.387_ccf_K5_A.fits		2453290.5495666298		-54.223115482		0.00574136575698		0.00167365901059		0.00928529971151		-0.00558695275225		-73.8914153051		0.00179062040497		6.08223815577
	HARPS.2004-10-12T01:10:48.237_ccf_K5_A.fits		2453290.5506197698		-54.2243587671		0.00781586380641		0.00149512098009		0.0165539870285		-0.0080640573276		-73.6306647785		0.00352861805384		6.07865741075
	HARPS.2004-10-12T01:12:19.646_ccf_K5_A.fits		2453290.5516729099		-54.2232648374		0.00843314054907		0.0048510564483		0.0147370000535		-0.00762268126		-74.712170813		0.00314345094753		6.08494645182
	HARPS.2004-10-12T01:13:50.284_ccf_K5_A.fits		2453290.5527376202		-54.2219320257		0.00423934748444		0.00216448230192		0.00633684277063		-0.00455764552277		-71.9646286037		0.00165133926798		6.08491620886
	HARPS.2004-10-13T00:03:10.731_ccf_K5_A.fits		2453291.5035708202		-54.2263978115		0.00341261941304		0.000334639857186		0.00854843318452		-0.00316273278882		-72.2629380015		-0.000354004039615		6.0813367719
	HARPS.2004-10-13T00:04:42.639_ccf_K5_A.fits		2453291.5046239500		-54.2220106892		0.00606840131497		0.00246813951483		0.0105004094987		-0.00471515455304		-72.8019504124		0.00142370126999		6.08072756056
	HARPS.2004-10-13T00:06:14.318_ccf_K5_A.fits		2453291.5056886598		-54.2247604306		0.00726731149803		0.00350804186066		0.0114458902047		-0.00658221188894		-73.2978143517		0.00241386916764		6.08252456188
